date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	status
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impH_no_direction_20260525_211019	HypothesisH37DynamicGridInformedGate	H_no_direction	0.05763705270782338	0.4242443083545126	-0.03434525443542458	85	success
2026-05-25 22:35	HypothesisH37DynamicGridInformedGate_impI_kronos_only_20260525_211019	HypothesisH37DynamicGridInformedGate	I_kronos_only	0.05763705270782338	0.4242443083545126	-0.03434525443542458	85	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impBASELINE_20260525_211019	HypothesisH426RSIGarchBullBear	BASELINE	-0.01750039624917088	-0.3484866038419585	-0.0515971404554737	161	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impA_no_kronos_20260525_211019	HypothesisH426RSIGarchBullBear	A_no_kronos	-0.01750039624917088	-0.3484866038419585	-0.0515971404554737	161	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impB_no_variance_ratio_20260525_211019	HypothesisH426RSIGarchBullBear	B_no_variance_ratio	0.015589434063846053	0.04195479423924617	-0.04368791158405583	102	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impC_no_vol_autocorr_20260525_211019	HypothesisH426RSIGarchBullBear	C_no_vol_autocorr	0.025718754151330847	0.05351149153559179	-0.03168824358186506	148	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impD_no_kyle_entropy_20260525_211019	HypothesisH426RSIGarchBullBear	D_no_kyle_entropy	0.00861188149788994	-0.11271774617893895	-0.031044954928642232	115	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impE_no_microstructure_20260525_211019	HypothesisH426RSIGarchBullBear	E_no_microstructure	-0.02156786038542302	-0.3945800509476726	-0.05428879500256023	147	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impF_no_rolling_dstar_20260525_211019	HypothesisH426RSIGarchBullBear	F_no_rolling_dstar	-0.01831984866834424	-0.45441419166462665	-0.027646549771636164	65	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impG_no_fracdiff_20260525_211019	HypothesisH426RSIGarchBullBear	G_no_fracdiff	-0.01750039624917088	-0.3484866038419585	-0.0515971404554737	161	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impH_no_direction_20260525_211019	HypothesisH426RSIGarchBullBear	H_no_direction	0.017239883865906247	-0.03641852731973618	-0.037934003371628	178	success
2026-05-25 22:35	HypothesisH426RSIGarchBullBear_impI_kronos_only_20260525_211019	HypothesisH426RSIGarchBullBear	I_kronos_only	0.0011401872842669025	-0.13977262515746502	-0.01635830416639028	80	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impBASELINE_20260525_211019	HypothesisH434MaxMinDualHorizon	BASELINE	0.03348918328656314	0.2058846510554059	-0.024060283878501343	92	success
2026-05-25 22:35	HypothesisH434MaxMinDualHorizon_impA_no_kronos_20260525_211019	HypothesisH434MaxMinDualHorizon	A_no_kronos	0.03348918328656314	0.2058846510554059	-0.024060283878501343	92	success
