date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	win_rate	status
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmB_windows_long_20260525_230111	HypothesisH318TrendlineChannelSqueeze	B_windows_long	-0.02413552808805719	-0.30599495287299966	-0.052953234873503785	153		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmC_kronos_lookback_long_20260525_230111	HypothesisH318TrendlineChannelSqueeze	C_kronos_lookback_long	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH318TrendlineChannelSqueeze	D_kronos_lookback_short_more_paths	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmE_kronos_temp_low_20260525_230111	HypothesisH318TrendlineChannelSqueeze	E_kronos_temp_low	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmF_kronos_temp_high_20260525_230111	HypothesisH318TrendlineChannelSqueeze	F_kronos_temp_high	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmG_kronos_stride3_20260525_230111	HypothesisH318TrendlineChannelSqueeze	G_kronos_stride3	-0.082131247428755	-0.535874095044686	-0.12214662297027701	168		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH318TrendlineChannelSqueeze	H_vol_regime_asymmetric	-0.09003893498038718	-0.8994963235427644	-0.11358771948622781	159		success
2026-05-26 00:28	HypothesisH318TrendlineChannelSqueeze_prmI_entropy_high_granularity_20260525_230111	HypothesisH318TrendlineChannelSqueeze	I_entropy_high_granularity	-0.09003893498038718	-0.8994963235427644	-0.11358771948622781	159		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmBASELINE_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	BASELINE	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmA_windows_short_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	A_windows_short	-0.0066512323792862205	-0.23566882236136869	-0.06638598480441948	215		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmB_windows_long_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	B_windows_long	0.008692783607272325	-0.2559456451113341	-0.036549625006578434	138		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmC_kronos_lookback_long_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	C_kronos_lookback_long	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	D_kronos_lookback_short_more_paths	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmE_kronos_temp_low_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	E_kronos_temp_low	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmF_kronos_temp_high_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	F_kronos_temp_high	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmG_kronos_stride3_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	G_kronos_stride3	0.028237220188205958	-0.15220009560026726	-0.08647796675360864	193		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	H_vol_regime_asymmetric	-0.02841063240335573	-0.37033384076416	-0.07305482978135547	238		success
2026-05-26 00:28	HypothesisH371MaxMinDualTriggerFreq_prmI_entropy_high_granularity_20260525_230111	HypothesisH371MaxMinDualTriggerFreq	I_entropy_high_granularity	-0.003974358918237719	-0.23952237368748525	-0.08092080706786053	241		success
